,(Unknown).png,A Humorous Diplomatic Atlas of Europe and Asia.png,A _Suggestive Map_ of The British Empire.png,Affiche rpfc (Affiche du Rassemblement du Peuple Franc-Comtois).png,Allies Loosen Grip of Nazi Octopus .png,American Anti-Communist Poster Featuring a Map of the Bolivarian People’s Republic.png,Ante Los Barbaros_ Los Estados Unidos y la Guerra [Before the Barbarians_ The United States and the War_].png,Anti-Zionist caricature.png,Arthur Krueger 1914.png,Asf082.png,Atome - invisible___ insidieux___ détruira toute vie sur terre d_ici peu___”.png,Brigada Roja [Red Brigade].png,British Economic League anti-Communist pamphlet.png,Churchill as an Octopus.png,City map _ Osaka_ September 2016(1).png,City map _ Osaka_ September 2016(2).png,City map _ Osaka_ September 2016.png,Confiance – ses amputations se poursuivent méthodiquement [Have Faith - The Systematic Amputations Are Continuing].png,Contre l_invasion du bolchevisme.png,Coronavirus in the form of octopus envelops with its tentacles the globe.png,Cover of How Communism Works(1).png,Cover of How Communism Works(2).png,Cover of How Communism Works.png,De Dollarpoliep [The Dollar Octopus].png,Den Jødiske Imperialisme [Jewish Imperialism].png,Dessin de presse standard oil.png,English imperialism octopus.png,Erkenne die Gefahr.png,Eyes on Formosa.png,Fact Spy Stories Pulp.png,Falmouth borough octopus attempting to grasp the parishes of Falmouth and Budock.png,Fight Agains War and Facism.png,Flyer Promoting _America”.png,Freiheit der Meere [Freedom of the Seas].png,"Go Home- Stop it, Putin.png",God and the Gorillas.png,Hands Off Africa’s Island.png,Havaiʻi (Raʻiātea) Centered Map with Octopus Motif_ “Vikings of the Sunrise”.png,Il Calamaro o_ ’Pesce Diavolo’ Prussiano (The Prussian Octopus or _ devil fish _ ).png,Illustration for “Benjamin D - His Little Dinner”.png,In 42 short years 1917-1959 the Socialist_Communist Conspiracy has conquered 1_3 of the World.png,Indie Moet Vrij.png,International Penetration by I G_ Farben_ There are Many Others.png,Jewry über Alles.png,John Bull and His Friends.png,John Bull and His Friends_ A Serio-Comic Map of Europe By Fred W_ Rose _ _ _ 1900.png,Korea - Nasa Pagtankilik ng Nagkakaisang Bansa.png,La Guerre est l_Industrie Nationale de la Prusse [War is the National Industry of Prussia].png,La pieuvre des deux cents familles de l_Humanité.png,La Pieuvre Germanique.png,La pieuvre tropicale Emmanuel Dungia Zaire RDC.png,La Revanche (affiche 1886) [Revenge (1886 Poster)].png,La _pieuvre britannique_ - L_Angleterre dans le nord de l_Ocean Indien [The British Octopus - England in the North Indian Ocean].png,Landlordism Causes Unemployment.png,Le Poison rouge [The Red Poison].png,"LIRE LA BASTILLE Journal Hebdomadaire Illustré ANTIMAÇONNIQUE [“Read La Bastille, the Illustrated Weekly Anti-Masonic Newspaper”].png",L_emprise Des Lobbyistes Des Pesticioes Et Ogm [The Influence of Pesticide and Gmo Lobbyists].png,L_Impero della preda ossia la Piovra d_Absburgo [The Empire of Prey or the Hapsburg Octopus].png,Mission Logo - NROL-39.png,Movie Poster for Euromania.png,New Orleans Riverfront Expressway Octopus.png,Next.png,No independent observers means Nov elections failure.png,Non à la colonisation américaine de la France (No to American colonization of France).png,Noname1.png,Noname2.png,Noname3.png,Noname4.png,Occupied Palestine.png,Octopus in Europe_ Humoristische-oorlogskaart [Humorous war map].png,Octopus with the initials V_H_.png,OctopusTheVerdict1899.png,Octoputin.png,Office of War Information flyer No_107.png,Papagallo no_15 la Piovra Russa Anno VI [Parrot No_15 The Russian Octopus Year VI].png,Pax Britannica.png,Political Aspects of Mormonism.jpg,Polyp Albion [Octopus Albion].png,Protectionist Ugly_ Trump Makes Bad on Tariffs.png,Russia in 2008.png,Satirical map of Europe.png,Schwabtopus(1).png,Schwabtopus.png,Secure borders for Israel.png,Serio-Comic War Map For The Year 1877_ Revised Edition_.png,Ship to Gaza by Latuff.png,Slash the Red Tentacles Smothering Asia.png,Soviet Octopus.png,Tako no Asirai [Octopus Treading].png,The Avenger_ An Allegorical War Map for 1877.png,The British Empire Plunder History Map.png,"The Curse of California, Keller 1882 (bw).png",The Destroyer.png,The English Octopus.png,The German Octopus _ Hitler Bids for World Power(1).png,The German Octopus _ Hitler Bids for World Power.png,The Giant Octopus - The British black book.png,The Great Oil Octopus.png,The Octopus of Antwerp and Other Cold War Maps(1).png,The Octopus of Antwerp and Other Cold War Maps.png,The octopus of Chinese communism.png,The peril of France - at the mercy of the octopus.png,"The Red Octopus_ Complete reprints of a serialization detailing how, in the past two decades, the Soviet Union has made alarming gains in its drive for world domination(1).png","The Red Octopus_ Complete reprints of a serialization detailing how, in the past two decades, the Soviet Union has made alarming gains in its drive for world domination.png",The Streetcar Octopus.png,The World Liberator.png,Tous les pays d_Europe_ ont vaincu le communisme_ LA FRANCE RESTE SEULE MENACEE [All the countries of Europe _ have defeated communism _ FRANCE REMAINS THE ONLY ONE THREATENED].png,Trump_s ties _ a serio-comic map by Kenneth Field in 2017_.png,TTIP is Good… for US.png,USCGC US Coast Guard Cutter White Holly WLM-543 New Orleans LA Patch.png,Vote Down EDA.png,War Map of Europe with Russian Octopus.png,What Are You Doing To Crush This Thing.png,Yutong(1).png,Yutong(2).png,Yutong.png,Настояшая Европа безъ потдылки [The Real Europe Without Make-up].png,Як війна в Україні допомагає рубати шантажні мацаки Росії [How the war in Ukraine is helping to cut off Russia_s blackmail tentacles].png,السرطان الأحمر [Red Cancer].png,کنعانی_ ‏هیولای صهیونیسم تهدیدی برای همه جهان است_ [Canaanite_ The monster of Zionism is a threat to the entire world_].png,実業之世界社懸賞当選歌 米本土空襲の歌（一）[Song for Air Raids on the Continental U_S_ (1)].png,漫评北约操弄“新冷战”：“祸乱全球” [Cartoon Commentary_ NATO_s Manipulation of the _New Cold War__ _Causing Trouble to the World”].png
Den Jødiske Imperialisme [Jewish Imperialism].png,0.76495826,0.69354165,0.7555422,0.69030595,0.7883967,0.72491646,0.7950315,0.68365604,0.7624147,0.58524036,0.8088696,0.73489946,0.8216578,0.8263046,0.6981574,0.65885985,0.68507975,0.80036265,0.805431,0.7124962,0.80689603,0.8003146,0.6866383,0.7842137,0.99999994,0.681376,0.724693,0.7147354,0.7403661,0.82077104,0.79613876,0.7764093,0.75776553,0.7724738,0.781159,0.7280791,0.7294045,0.6394069,0.6884526,0.7679358,0.5981643,0.74187815,0.7727045,0.7602146,0.72189516,0.7438396,0.724048,0.8057148,0.71193194,0.80474466,0.7372037,0.79566216,0.70723563,0.7447875,0.7496642,0.7459233,0.6217976,0.7589559,0.70050925,0.6324607,0.6916158,0.7114047,0.669157,0.7622899,0.61916065,0.7714026,0.7090448,0.64632136,0.835566,0.6862743,0.6907873,0.6480696,0.6429556,0.67707,0.76583886,0.8250766,0.7179108,0.83930004,0.75812846,0.74482733,0.7154971,0.8170184,0.78113,0.6014517,0.7649397,0.6309445,0.6793638,0.71791244,0.77380145,0.70487636,0.70405424,0.7181177,0.67722535,0.63330364,0.75470877,0.63967115,0.73090124,0.8011285,0.76210785,0.7574369,0.793783,0.719792,0.6323205,0.78191507,0.69911414,0.754914,0.8178981,0.7140362,0.6985501,0.729782,0.76747036,0.7868922,0.7508449,0.6866383,0.80689603,0.8003146,0.7435822,0.7176847,0.8206979,0.67013794,0.66418165,0.7410372
Dessin de presse standard oil.png,0.6625338,0.6492138,0.6376107,0.5984467,0.6682333,0.65389186,0.68935466,0.6614891,0.6789379,0.64448595,0.62195325,0.64987665,0.6736409,0.6350788,0.5139655,0.5542301,0.62712234,0.65887827,0.6173685,0.6896987,0.657701,0.56453335,0.65488213,0.62299675,0.681376,0.99999964,0.716348,0.72181123,0.7047789,0.64958984,0.6496923,0.64287925,0.5864526,0.62758934,0.70164,0.588562,0.6630118,0.48400253,0.6711733,0.67099196,0.50917625,0.6805221,0.6586741,0.61549115,0.73176783,0.71685076,0.58194494,0.62832123,0.7308831,0.6323011,0.59898096,0.6153724,0.6227105,0.7003198,0.57906544,0.58470154,0.6571319,0.63320196,0.634471,0.5926292,0.5159054,0.8389738,0.6529238,0.69501936,0.6204926,0.65433663,0.763773,0.61260456,0.65342015,0.7074145,0.75906396,0.71451044,0.74812794,0.6411834,0.7184387,0.6717791,0.5574113,0.6621939,0.6197374,0.73326826,0.66499007,0.60200965,0.6876475,0.62736285,0.7125599,0.6669531,0.7107069,0.66455996,0.60439295,0.5944382,0.6131644,0.72847044,0.5995396,0.6222994,0.67434466,0.5875745,0.6440719,0.6715088,0.632341,0.6766809,0.6511824,0.7068218,0.52000654,0.71746844,0.6661909,0.71872854,0.621005,0.6651501,0.7212772,0.5588722,0.665269,0.64515865,0.64129174,0.65488213,0.657701,0.56453335,0.64089715,0.7028483,0.6414549,0.66550744,0.6476557,0.71293914
English imperialism octopus.png,0.6685797,0.63796365,0.60922813,0.53688145,0.68680197,0.6455606,0.7201457,0.66451067,0.7245266,0.59815764,0.6764894,0.6515182,0.65713996,0.6673782,0.6479372,0.561685,0.5924506,0.65305716,0.6987409,0.6865283,0.6569516,0.6163094,0.6234652,0.640283,0.724693,0.716348,1.0000002,0.6977936,0.68062645,0.699733,0.6701176,0.6337486,0.57128924,0.63002396,0.6835646,0.64926755,0.6521567,0.49968764,0.683776,0.7053467,0.5231877,0.6550328,0.66501236,0.62914485,0.67346823,0.7189307,0.65385306,0.6712378,0.6749048,0.70348656,0.5960442,0.6250374,0.60030997,0.6773869,0.5777623,0.5944879,0.6594649,0.62558186,0.57174975,0.5765704,0.49349394,0.6992654,0.6465148,0.6185307,0.58617026,0.75343597,0.7584899,0.5590389,0.6963092,0.6328884,0.71159035,0.6841886,0.6577811,0.6802803,0.69103146,0.64103603,0.5413771,0.7129335,0.673018,0.726532,0.65268385,0.6658719,0.6947335,0.5934832,0.6808678,0.62911326,0.6917585,0.6385335,0.64547014,0.6283698,0.62863004,0.78460604,0.5960261,0.5816197,0.7043925,0.63294584,0.6129181,0.6517029,0.62154996,0.66035825,0.6588496,0.6982989,0.5384113,0.7002452,0.6112318,0.71629965,0.7126488,0.6697775,0.7007516,0.5787005,0.7557159,0.67664015,0.60295427,0.6234652,0.6569516,0.6163094,0.6945091,0.7112167,0.6678591,0.6584816,0.6171084,0.70022154
Erkenne die Gefahr.png,0.72533435,0.65058017,0.6762702,0.7253062,0.7073287,0.70357245,0.72868097,0.672057,0.7029069,0.61432284,0.6648693,0.7543746,0.76031446,0.6413587,0.5755764,0.5517982,0.6576797,0.7224006,0.64738244,0.7620835,0.7614653,0.6624386,0.76828504,0.7266686,0.7147354,0.72181123,0.6977936,1.0000001,0.7364912,0.67017233,0.6344285,0.69108015,0.7171335,0.7078661,0.7694089,0.6196416,0.71305925,0.58846945,0.6805467,0.6662463,0.6458798,0.70055515,0.6480624,0.6337148,0.7186926,0.68271494,0.6678568,0.6445874,0.7292047,0.6916841,0.72817135,0.6846215,0.63211143,0.663605,0.74835384,0.7103025,0.7205161,0.6810444,0.67750347,0.7427578,0.62502587,0.67465264,0.6891975,0.7288841,0.61305016,0.6685346,0.68313015,0.6692822,0.73006135,0.66519415,0.6764893,0.6691277,0.7238663,0.7172783,0.68679786,0.68559825,0.57811,0.67483294,0.7152127,0.7598841,0.69321597,0.67489004,0.6904688,0.67472106,0.70485884,0.71425366,0.73613125,0.7136688,0.6434681,0.62569696,0.6056118,0.67515284,0.57530594,0.6650468,0.7723408,0.7506987,0.64339185,0.7005141,0.74733496,0.74744505,0.6771728,0.65712124,0.72748566,0.78345525,0.69032604,0.7473994,0.7001809,0.6986064,0.7090809,0.60812134,0.7650088,0.65837634,0.70862,0.76828504,0.7614653,0.6624386,0.62852955,0.7952476,0.65330034,0.6992257,0.6302622,0.7088498
Eyes on Formosa.png,0.726462,0.65967566,0.7316351,0.69030416,0.7557103,0.7385994,0.72938657,0.7040562,0.78077525,0.6713542,0.6918384,0.7270009,0.70365405,0.74484533,0.63221073,0.6260039,0.69270015,0.7358084,0.70651263,0.7467137,0.75916696,0.693751,0.70044756,0.73911583,0.7403661,0.7047789,0.68062645,0.7364912,0.9999998,0.7719465,0.75147015,0.7344622,0.7174924,0.7435186,0.74636245,0.6920794,0.7771222,0.67614174,0.7304152,0.7543071,0.66908777,0.7072128,0.78417873,0.7260376,0.73624396,0.71092176,0.68713367,0.6955375,0.75616527,0.7223296,0.76806533,0.716008,0.73506594,0.74123836,0.71026564,0.72548366,0.74500054,0.78270483,0.665957,0.69431937,0.65784454,0.70115006,0.6943719,0.76669616,0.6698291,0.68658155,0.74255234,0.6583226,0.7287463,0.70347077,0.667987,0.6628771,0.72828233,0.7011037,0.71438754,0.7308514,0.6905727,0.7080267,0.7120771,0.689453,0.69606,0.7583102,0.7765291,0.7038888,0.76280373,0.7077286,0.79266226,0.6777615,0.71494186,0.6906228,0.6604,0.696634,0.72710925,0.7211539,0.7356749,0.6884588,0.71423364,0.7728341,0.7319964,0.74592894,0.72727054,0.71111125,0.6726675,0.7754513,0.7701625,0.75331676,0.7316625,0.6981913,0.68228924,0.6599918,0.75052,0.732617,0.6971949,0.70044756,0.75916696,0.693751,0.7204676,0.718133,0.7470773,0.6872504,0.63504875,0.75347865
Fact Spy Stories Pulp.png,0.7698416,0.7193832,0.75067115,0.6578889,0.8096213,0.7080315,0.7610392,0.67672384,0.77113426,0.5673904,0.7655602,0.68795204,0.73727,0.81970835,0.66565037,0.61178935,0.63743544,0.74618953,0.8300196,0.6679093,0.73653567,0.7126422,0.6611368,0.75054264,0.82077104,0.64958984,0.699733,0.67017233,0.7719465,1.0,0.83702195,0.7487527,0.67161536,0.7508197,0.68200225,0.7960502,0.7218292,0.65976626,0.77064085,0.79081875,0.5877481,0.6593682,0.8008963,0.75742924,0.7003667,0.7648562,0.73342663,0.7860616,0.71719193,0.81043017,0.68627334,0.7629938,0.73229337,0.75997865,0.6848295,0.7117362,0.641822,0.75159615,0.625381,0.64491767,0.6660665,0.73003244,0.61938936,0.6620877,0.69916487,0.73091936,0.7209212,0.6539221,0.75626326,0.6998458,0.65466523,0.6369262,0.6775693,0.6731598,0.7104235,0.8180815,0.7604241,0.8335904,0.6986265,0.75665796,0.6814762,0.7804432,0.721949,0.61292493,0.76960194,0.5771786,0.7202042,0.6409837,0.787047,0.721763,0.68790245,0.73835135,0.76335096,0.6223712,0.68843466,0.62771195,0.74140257,0.7247369,0.7113484,0.7190159,0.7532816,0.77624065,0.62207794,0.7212225,0.7101526,0.7891153,0.75849545,0.63397014,0.635878,0.6514605,0.70889825,0.7820997,0.6886833,0.6611368,0.73653567,0.7126422,0.7933447,0.66887957,0.78604686,0.6912176,0.65513235,0.6836698
Falmouth borough octopus attempting to grasp the parishes of Falmouth and Budock.png,0.7034527,0.7084144,0.7512181,0.65668994,0.8092381,0.7095868,0.7854262,0.6813558,0.7875596,0.5848886,0.7764293,0.68954635,0.6963654,0.86453,0.7383814,0.6699034,0.6610861,0.7785315,0.8106777,0.661877,0.7085107,0.755522,0.6275903,0.7521329,0.79613876,0.6496923,0.6701176,0.6344285,0.75147015,0.83702195,1.0000002,0.7959534,0.64553106,0.7661009,0.70687985,0.77328116,0.712755,0.6670491,0.80701685,0.83664656,0.58027637,0.7444142,0.86296743,0.81717527,0.7111169,0.7936985,0.7557192,0.83445626,0.7191924,0.8178599,0.69260496,0.75370014,0.83345765,0.83088696,0.7118381,0.724321,0.6912042,0.8297584,0.60851026,0.6117164,0.6695295,0.7516576,0.6514377,0.66239315,0.720173,0.7896173,0.7452129,0.6571026,0.7732531,0.74745053,0.6411923,0.623009,0.67045325,0.67807955,0.7607796,0.77673125,0.77988183,0.7917432,0.706904,0.74183744,0.69172454,0.8074777,0.75830895,0.586472,0.7689098,0.5709058,0.6749896,0.5853687,0.82887363,0.73810464,0.76094496,0.7344549,0.7822244,0.6235738,0.70999825,0.64845425,0.7442521,0.73064655,0.7452134,0.77597904,0.76190865,0.7926734,0.64528304,0.7970623,0.73528457,0.73419845,0.82216305,0.6453498,0.6433044,0.61069655,0.6862105,0.8439462,0.7026506,0.6275903,0.7085107,0.755522,0.80203956,0.6947639,0.78825307,0.62403876,0.6566241,0.6798817
Fight Agains War and Facism.png,0.71903753,0.6962019,0.75957674,0.75897646,0.7620185,0.75271165,0.8145473,0.68328285,0.77297574,0.56199753,0.79606736,0.7567103,0.79407626,0.8127117,0.72233105,0.67202306,0.6852671,0.8226948,0.7541747,0.7251493,0.76680243,0.8026686,0.71774435,0.85282826,0.7764093,0.64287925,0.6337486,0.69108015,0.7344622,0.7487527,0.7959534,1.0,0.74645346,0.8098642,0.75475705,0.70559627,0.820423,0.668793,0.7804614,0.7906699,0.6263686,0.799037,0.8004094,0.7810479,0.7701816,0.7281065,0.74044293,0.80985767,0.68506217,0.8233621,0.7737149,0.8255849,0.82798666,0.79857177,0.78630775,0.7996763,0.71719664,0.8758222,0.63744247,0.66673946,0.76919276,0.7309628,0.6164044,0.72933644,0.69425476,0.7367729,0.7094918,0.7690893,0.7840712,0.71667016,0.61812603,0.6005972,0.66675097,0.6471908,0.7183437,0.7491687,0.7822802,0.7630549,0.7486973,0.7016705,0.6427251,0.852659,0.7992142,0.62456936,0.7260509,0.6535127,0.66419685,0.5991813,0.81933916,0.68119705,0.73008573,0.64821905,0.73034424,0.6272361,0.7221254,0.7183069,0.72551847,0.7764462,0.8355508,0.8120287,0.7576544,0.6772977,0.7261815,0.8138468,0.75768095,0.7228944,0.8319635,0.645447,0.7050511,0.62020034,0.6958324,0.81113285,0.7790513,0.71774435,0.76680243,0.8026686,0.76186895,0.6865294,0.76692677,0.6362061,0.6907884,0.6798308
Flyer Promoting _America”.png,0.7207929,0.6193681,0.7046771,0.78368425,0.67776346,0.70577145,0.70028025,0.6401168,0.65761536,0.5379746,0.7137965,0.7564103,0.7388779,0.68495375,0.6077344,0.527133,0.60971713,0.71841705,0.6464618,0.72503936,0.8008943,0.7350618,0.7133619,0.7884629,0.75776553,0.5864526,0.57128924,0.7171335,0.7174924,0.67161536,0.64553106,0.74645346,0.99999994,0.7071936,0.72784007,0.5879787,0.71976095,0.71307045,0.65279734,0.67349124,0.5825475,0.6669157,0.6703574,0.6692155,0.65859663,0.606324,0.6461731,0.6526121,0.69572574,0.695016,0.7867669,0.7791011,0.65026826,0.6322567,0.79830956,0.74488276,0.6240008,0.7258179,0.67146057,0.69312567,0.717037,0.5842032,0.65634954,0.77057016,0.5527626,0.66442555,0.56680334,0.66376567,0.7175688,0.6045503,0.553303,0.53826207,0.6404921,0.59655213,0.6377042,0.64974964,0.66044456,0.6639719,0.7756902,0.6383829,0.6451936,0.7691961,0.7197184,0.5773393,0.674283,0.64710885,0.6265808,0.6616844,0.6699998,0.5941877,0.59882355,0.52770543,0.57417005,0.6255358,0.7109572,0.65040725,0.59643185,0.79990625,0.76479053,0.72364235,0.7006552,0.5631598,0.71570134,0.7627043,0.65284234,0.6641343,0.7113629,0.6609769,0.62686956,0.6749351,0.72830856,0.6867243,0.697165,0.7133619,0.8008943,0.7350618,0.61044043,0.72449815,0.69123507,0.6129743,0.6107557,0.69923383
Freiheit der Meere [Freedom of the Seas].png,0.71330523,0.69518006,0.8416179,0.7393607,0.829093,0.7560289,0.7906723,0.70352405,0.72790885,0.59977376,0.7833071,0.71639514,0.75960773,0.82572144,0.7082534,0.69045466,0.6892488,0.8209624,0.81416214,0.674647,0.7894628,0.7529657,0.69795346,0.8195513,0.7724738,0.62758934,0.63002396,0.7078661,0.7435186,0.7508197,0.7661009,0.8098642,0.7071936,0.99999976,0.6833008,0.7601219,0.76425385,0.7153192,0.757241,0.7839925,0.6452799,0.7683023,0.7897549,0.7717317,0.692448,0.7478052,0.7581878,0.82590115,0.701776,0.80991125,0.78944784,0.81984925,0.7609756,0.7113783,0.7619824,0.7847958,0.7250523,0.7626932,0.59447724,0.7264435,0.71895516,0.70350754,0.6277433,0.71952015,0.7002851,0.7641205,0.6429217,0.6705706,0.84332776,0.7394548,0.6079291,0.6204395,0.6245507,0.6586723,0.7284291,0.80065787,0.7844725,0.80315113,0.70582044,0.6987279,0.69444,0.7865957,0.71856105,0.6801248,0.7248845,0.642595,0.65802586,0.59062505,0.83203304,0.7616452,0.8025663,0.6974697,0.7480568,0.67406386,0.71311986,0.7272236,0.7578325,0.7252847,0.825619,0.81903255,0.7363943,0.72988474,0.71739495,0.76937604,0.7299533,0.70861423,0.7891558,0.649735,0.70955044,0.58275986,0.7147856,0.79173255,0.69678736,0.69795346,0.7894628,0.7529657,0.79006016,0.66581774,0.7977199,0.6214197,0.7201961,0.6288901
"Go Home- Stop it, Putin.png",0.72161716,0.6362759,0.6884293,0.7330334,0.7040442,0.7133704,0.7355724,0.6669787,0.7508682,0.62725854,0.700772,0.7329483,0.7813443,0.7365688,0.565987,0.56830853,0.65251386,0.7721728,0.6732038,0.82242894,0.76557475,0.7566997,0.7318582,0.7713626,0.781159,0.70164,0.6835646,0.7694089,0.74636245,0.68200225,0.70687985,0.75475705,0.72784007,0.6833008,1.0000002,0.6149755,0.7241229,0.5801612,0.6730421,0.7300116,0.56366307,0.760767,0.6959367,0.6714806,0.78475356,0.7267823,0.6460104,0.692765,0.7268323,0.76757824,0.7500112,0.71805274,0.68680996,0.69393736,0.7629491,0.7658075,0.68433654,0.73998237,0.7431329,0.6950748,0.6649468,0.7246138,0.7394586,0.7732301,0.5797354,0.67585576,0.7187886,0.68653286,0.75681365,0.7025039,0.64719915,0.66201687,0.7504511,0.68738604,0.74198914,0.70217276,0.6069176,0.7053129,0.8145809,0.7771396,0.70509624,0.7665045,0.772833,0.5930122,0.7354585,0.6775158,0.74488497,0.7149858,0.6504619,0.644585,0.6339587,0.68121475,0.6052607,0.65588206,0.7509233,0.68754774,0.60404766,0.7532955,0.75145525,0.7480826,0.7360458,0.64835125,0.69620836,0.8175461,0.70447326,0.7377112,0.76845896,0.69879436,0.7176293,0.67521036,0.7470989,0.71577644,0.7031028,0.7318582,0.76557475,0.7566997,0.63499284,0.81722534,0.72418356,0.6767978,0.602739,0.81979376
God and the Gorillas.png,0.647803,0.70387214,0.7125324,0.6205901,0.78515434,0.66777825,0.72347516,0.65328366,0.73060894,0.6226468,0.77934927,0.646329,0.6592181,0.79446805,0.71363544,0.6467171,0.69338965,0.74120355,0.7603651,0.61639684,0.6753969,0.70282495,0.60455257,0.7783478,0.7280791,0.588562,0.64926755,0.6196416,0.6920794,0.7960502,0.77328116,0.70559627,0.5879787,0.7601219,0.6149755,1.0000001,0.6464089,0.63431585,0.7202575,0.7243677,0.5821446,0.69469297,0.76300114,0.7544528,0.64003193,0.7344471,0.76849186,0.7778827,0.63844645,0.72830427,0.66416866,0.6810852,0.7256813,0.71920764,0.6505395,0.6738893,0.6194001,0.7035568,0.5951964,0.61628777,0.62493503,0.68410516,0.6158242,0.6578282,0.6963745,0.7445502,0.6847703,0.619309,0.76107883,0.688241,0.58841634,0.6114579,0.59681106,0.6414825,0.69252586,0.75070035,0.7349434,0.7840595,0.68768394,0.66955554,0.6886734,0.7520138,0.6957564,0.6316413,0.7072836,0.58346444,0.657003,0.5651478,0.7841416,0.7481907,0.71244866,0.69561017,0.7188436,0.6279185,0.6737336,0.6477752,0.7145478,0.6789077,0.6859875,0.70493203,0.73630774,0.7561651,0.60220975,0.696258,0.67001307,0.6995871,0.74742913,0.6486507,0.6183045,0.6053666,0.67502147,0.7845212,0.6720206,0.60455257,0.6753969,0.70282495,0.77271026,0.64464974,0.76974267,0.6116287,0.6495998,0.6276996
Hands Off Africa’s Island.png,0.707096,0.68673146,0.7132767,0.72613776,0.73188657,0.7472676,0.73077357,0.6588298,0.7008031,0.5876855,0.68490046,0.75770795,0.768757,0.7352731,0.6140934,0.58419436,0.66462135,0.77127945,0.70119154,0.6916888,0.7295216,0.6798363,0.6645404,0.77904034,0.7294045,0.6630118,0.6521567,0.71305925,0.7771222,0.7218292,0.712755,0.820423,0.71976095,0.76425385,0.7241229,0.6464089,1.0000002,0.6314492,0.7574863,0.7390569,0.6653095,0.7258296,0.74540454,0.66214824,0.6978235,0.69544274,0.6857584,0.7102505,0.7156147,0.742486,0.7880306,0.80855125,0.6828216,0.6760371,0.7144854,0.7387134,0.7091861,0.77144146,0.622676,0.6749278,0.67171425,0.7213972,0.6392829,0.73161125,0.6737351,0.7046235,0.6885966,0.6898577,0.7526384,0.6796012,0.6529882,0.6629934,0.6228528,0.58867943,0.7078508,0.6894044,0.7164641,0.7313369,0.6906684,0.6440229,0.62742937,0.78064644,0.7430527,0.62926614,0.68451446,0.6412211,0.70114315,0.63716984,0.7288813,0.68198127,0.63571393,0.61446273,0.701516,0.619368,0.7378869,0.69287854,0.6636143,0.7426439,0.77059746,0.74376714,0.683046,0.66160125,0.6524911,0.73977494,0.68691635,0.71281266,0.7151993,0.68722665,0.71591485,0.62486494,0.6865808,0.71881145,0.72195464,0.66454047,0.7295216,0.6798363,0.75348556,0.6909216,0.7108171,0.62150973,0.70011973,0.69588214
Havaiʻi (Raʻiātea) Centered Map with Octopus Motif_ “Vikings of the Sunrise”.png,0.63349795,0.59931505,0.6959014,0.7101069,0.6819279,0.6447404,0.5851072,0.61315584,0.59331304,0.5107616,0.6280111,0.58449936,0.6028162,0.6965803,0.6202895,0.54354745,0.606203,0.6370561,0.6660024,0.57557476,0.7606272,0.6006057,0.6298627,0.69898784,0.6394069,0.48400253,0.49968764,0.58846945,0.67614174,0.65976626,0.6670491,0.668793,0.71307045,0.7153192,0.5801612,0.63431585,0.6314492,0.9999999,0.66380876,0.7130572,0.55683947,0.58885586,0.6602465,0.6612562,0.5849286,0.6051303,0.6244507,0.64650816,0.6114698,0.67930055,0.7538239,0.6921141,0.7368449,0.61499596,0.6932642,0.6514384,0.59050083,0.68644965,0.5055082,0.68376136,0.6885897,0.54811615,0.56002253,0.6399645,0.62304413,0.6428286,0.54060626,0.64683825,0.63593185,0.61838037,0.49990797,0.47905955,0.61608565,0.5327203,0.6138351,0.611524,0.7716162,0.63365495,0.5965063,0.57480896,0.59877104,0.6879319,0.64203024,0.584708,0.612664,0.5441023,0.5496781,0.5206733,0.72097707,0.6227676,0.5907169,0.5232629,0.6785309,0.56560236,0.56974757,0.5922552,0.63426536,0.64626324,0.7911697,0.70744133,0.6056702,0.5534661,0.6736502,0.674206,0.6560271,0.6035001,0.63775384,0.5477108,0.54986167,0.4980614,0.6124908,0.6763894,0.5645733,0.62986267,0.76062715,0.6006058,0.65266263,0.61308223,0.60622835,0.53879255,0.5976583,0.54871136
